Category,Prop._SNPs,Prop._h2,Prop._h2_std_error,Enrichment,Enrichment_std_error,Enrichment_p,cluster,gwas,logPVal_enrichment
Cluster_BLOOD-sex_homogeneous_changing,0.0430085827269496,-0.117103716756724,0.165050446307496,-2.72279878414468,3.83761649053537,0.218649662073696,BLOOD-sex_homogeneous_changing,UKB_20002_1616_self_reported_insomnia,-0.660251189527186
Cluster_HIPPOC-sex_homogeneous_changing,0.00189510127141383,-0.044674752418397,0.0487324150440269,-23.5738074224749,25.7149397655516,0.129365646675284,HIPPOC-sex_homogeneous_changing,UKB_20002_1616_self_reported_insomnia,-0.888181036187653
Cluster_CORTEX-sex_homogeneous_changing,0.00148528163734603,-0.0217449777361177,0.0399204378308042,-14.6403060465843,26.8773522994171,0.534966342413225,CORTEX-sex_homogeneous_changing,UKB_20002_1616_self_reported_insomnia,-0.271673540902187
Cluster_SKM-GN-sex_homogeneous_changing,0.0239552409187542,-0.186770718004535,0.17849411941166,-7.79665371089274,7.45115108702245,0.039191089910993,SKM-GN-sex_homogeneous_changing,UKB_20002_1616_self_reported_insomnia,-1.40681265854925
Cluster_SKM-VL-sex_homogeneous_changing,0.0377894634248139,-0.28863227003112,0.252577330340542,-7.63790336968886,6.68380303528446,0.00752389247253569,SKM-VL-sex_homogeneous_changing,UKB_20002_1616_self_reported_insomnia,-2.12355741978276
Cluster_HEART-sex_homogeneous_changing,0.0355732836517194,-0.0520970941047092,0.129722951559582,-1.46450056775097,3.64663978815213,0.448322067503997,HEART-sex_homogeneous_changing,UKB_20002_1616_self_reported_insomnia,-0.348409883576005
Cluster_KIDNEY-sex_homogeneous_changing,0.00995594984129764,0.109374348887314,0.0855806381923133,10.985827633806,8.59592902299705,0.0669136883098024,KIDNEY-sex_homogeneous_changing,UKB_20002_1616_self_reported_insomnia,-1.17448503097175
Cluster_ADRNL-sex_homogeneous_changing,0.035065496491538,0.187429911042985,0.150758863466496,5.34513780770838,4.29935060246123,0.136751320661565,ADRNL-sex_homogeneous_changing,UKB_20002_1616_self_reported_insomnia,-0.864068470820779
Cluster_COLON-sex_homogeneous_changing,0.0318228384782221,-0.053334546514819,0.136257162736614,-1.67598332095103,4.28174132957566,0.490509763161504,COLON-sex_homogeneous_changing,UKB_20002_1616_self_reported_insomnia,-0.309352343951781
Cluster_SPLEEN-sex_homogeneous_changing,0.0288891807784359,0.163399108373329,0.139645043595724,5.65606583400584,4.83381805343407,0.224088590135826,SPLEEN-sex_homogeneous_changing,UKB_20002_1616_self_reported_insomnia,-0.649580255768376
Cluster_BAT-sex_homogeneous_changing,0.0412790532847723,-0.0852948528048236,0.170395539916572,-2.06629866766563,4.12789360117011,0.361840082928937,BAT-sex_homogeneous_changing,UKB_20002_1616_self_reported_insomnia,-0.441483325727604
Cluster_WAT-SC-sex_homogeneous_changing,0.0103993199980071,0.064584352688515,0.0787818012034998,6.2104399807768,7.57566852626877,0.44055053221116,WAT-SC-sex_homogeneous_changing,UKB_20002_1616_self_reported_insomnia,-0.356004269767721
Cluster_LUNG-sex_homogeneous_changing,0.0200962598045112,-0.0568067821708219,0.121969899325816,-2.82673406511544,6.06928356382197,0.451677134535174,LUNG-sex_homogeneous_changing,UKB_20002_1616_self_reported_insomnia,-0.345171894376729
Cluster_SMLINT-sex_homogeneous_changing,0.00483681109663406,-0.011439631954706,0.0476302868825016,-2.36511861351517,9.84745650200139,0.715345517908825,SMLINT-sex_homogeneous_changing,UKB_20002_1616_self_reported_insomnia,-0.14548413963097
Cluster_LIVER-sex_homogeneous_changing,0.00698538656660559,-0.0474408564366777,0.0843328629832315,-6.79144324860617,12.0727553413284,0.43238602963148,LIVER-sex_homogeneous_changing,UKB_20002_1616_self_reported_insomnia,-0.364128346522552
Cluster_BLOOD-sex_homogeneous_changing,0.0430085827269496,0.0521097474138627,0.00827658257518149,1.21161275517247,0.192440253791374,0.271986772068356,BLOOD-sex_homogeneous_changing,UKB_20016_Fluid_intelligence_score,-0.565452217132771
Cluster_HIPPOC-sex_homogeneous_changing,0.00189510127141383,0.000926790689403791,0.00108802198419914,0.489045468642614,0.574123399425206,0.37454435643623,HIPPOC-sex_homogeneous_changing,UKB_20016_Fluid_intelligence_score,-0.42649674241107
Cluster_CORTEX-sex_homogeneous_changing,0.00148528163734603,0.00190983682777967,0.00163522626881455,1.28584153991984,1.1009536694579,0.795797434307841,CORTEX-sex_homogeneous_changing,UKB_20016_Fluid_intelligence_score,-0.0991974653752844
Cluster_SKM-GN-sex_homogeneous_changing,0.0239552409187542,0.0391158914231027,0.00566738409810399,1.63287405690332,0.23658222087289,0.00855717763746401,SKM-GN-sex_homogeneous_changing,UKB_20016_Fluid_intelligence_score,-2.06766945244805
Cluster_SKM-VL-sex_homogeneous_changing,0.0377894634248139,0.0555176148564727,0.00812603183848834,1.46912948279699,0.215034327085801,0.0299054196773405,SKM-VL-sex_homogeneous_changing,UKB_20016_Fluid_intelligence_score,-1.52425009854282
Cluster_HEART-sex_homogeneous_changing,0.0355732836517194,0.0435626624613972,0.00716502833719422,1.22458929819068,0.201415995423518,0.266260387308968,HEART-sex_homogeneous_changing,UKB_20016_Fluid_intelligence_score,-0.574693440593689
Cluster_KIDNEY-sex_homogeneous_changing,0.00995594984129764,0.0130208296040353,0.00369357387227957,1.30784403412967,0.370991611162854,0.406160225099547,KIDNEY-sex_homogeneous_changing,UKB_20016_Fluid_intelligence_score,-0.391302608911448
Cluster_ADRNL-sex_homogeneous_changing,0.035065496491538,0.0472532960881192,0.00597883523986134,1.34757242349391,0.170504793545534,0.039678246503575,ADRNL-sex_homogeneous_changing,UKB_20016_Fluid_intelligence_score,-1.4014475288225
Cluster_COLON-sex_homogeneous_changing,0.0318228384782221,0.0293093951746062,0.00549873638190012,0.921017626842559,0.172792140640225,0.647991251084241,COLON-sex_homogeneous_changing,UKB_20016_Fluid_intelligence_score,-0.188430857758245
Cluster_SPLEEN-sex_homogeneous_changing,0.0288891807784359,0.0517684424295841,0.00730739740850479,1.79196643984541,0.252945816101485,0.00218832833811329,SPLEEN-sex_homogeneous_changing,UKB_20016_Fluid_intelligence_score,-2.65988751564176
Cluster_BAT-sex_homogeneous_changing,0.0412790532847723,0.0483397072739593,0.00680877217630233,1.17104689733259,0.16494496928819,0.302985817638451,BAT-sex_homogeneous_changing,UKB_20016_Fluid_intelligence_score,-0.518577699766717
Cluster_WAT-SC-sex_homogeneous_changing,0.0103993199980071,0.00828892753923217,0.00244004127059922,0.797064379288322,0.234634694486449,0.38793204590404,WAT-SC-sex_homogeneous_changing,UKB_20016_Fluid_intelligence_score,-0.411244343152095
Cluster_LUNG-sex_homogeneous_changing,0.0200962598045112,0.025559404931504,0.0056332772283907,1.27184885048941,0.28031470946281,0.332266307805986,LUNG-sex_homogeneous_changing,UKB_20016_Fluid_intelligence_score,-0.478513694459436
Cluster_SMLINT-sex_homogeneous_changing,0.00483681109663406,0.00582904507167938,0.002876857300919,1.20514218050314,0.594783886209864,0.730414521843771,SMLINT-sex_homogeneous_changing,UKB_20016_Fluid_intelligence_score,-0.136430600898289
Cluster_LIVER-sex_homogeneous_changing,0.00698538656660559,0.00519880129390218,0.00229974630835182,0.744239598529253,0.329222482739324,0.440138516520725,LIVER-sex_homogeneous_changing,UKB_20016_Fluid_intelligence_score,-0.356410624664777
Cluster_BLOOD-sex_homogeneous_changing,0.0430085827269496,0.0979100615084407,0.0121151310345357,2.27652378433501,0.281691008314585,5.03902605413931e-06,BLOOD-sex_homogeneous_changing,UKB_20022_Birth_weight,-5.2976533961313
Cluster_HIPPOC-sex_homogeneous_changing,0.00189510127141383,0.00419359776478693,0.00182162440988831,2.21286209240856,0.96122800262241,0.205156298915578,HIPPOC-sex_homogeneous_changing,UKB_20022_Birth_weight,-0.68791514434522
Cluster_CORTEX-sex_homogeneous_changing,0.00148528163734603,0.00177928148288976,0.00122513453724454,1.19794215329361,0.824849985645595,0.810544536219017,CORTEX-sex_homogeneous_changing,UKB_20022_Birth_weight,-0.0912231173943984
Cluster_SKM-GN-sex_homogeneous_changing,0.0239552409187542,0.0444638701705153,0.0094504103980586,1.85612285517467,0.394502832599776,0.0325213314273854,SKM-GN-sex_homogeneous_changing,UKB_20022_Birth_weight,-1.48783168264347
Cluster_SKM-VL-sex_homogeneous_changing,0.0377894634248139,0.0799722197801221,0.0125026622389391,2.11625708682621,0.330850483331536,0.000840845827716829,SKM-VL-sex_homogeneous_changing,UKB_20022_Birth_weight,-3.07528362644918
Cluster_HEART-sex_homogeneous_changing,0.0355732836517194,0.0656189507631598,0.0106850066789502,1.84461326105295,0.300366049520812,0.00497638752537351,HEART-sex_homogeneous_changing,UKB_20022_Birth_weight,-2.30308580726054
Cluster_KIDNEY-sex_homogeneous_changing,0.00995594984129764,0.0213482395661224,0.00717984008639995,2.14426949778002,0.721160733114355,0.110425198060211,KIDNEY-sex_homogeneous_changing,UKB_20022_Birth_weight,-0.956931813112094
Cluster_ADRNL-sex_homogeneous_changing,0.035065496491538,0.069413010932223,0.00937945518966274,1.97952454342045,0.267483883820844,0.00035498982795328,ADRNL-sex_homogeneous_changing,UKB_20022_Birth_weight,-3.44978409124646
Cluster_COLON-sex_homogeneous_changing,0.0318228384782221,0.0810337211938337,0.0111080833134003,2.5464014232825,0.349060104145081,1.22393751600359e-05,COLON-sex_homogeneous_changing,UKB_20022_Birth_weight,-4.91224075306261
Cluster_SPLEEN-sex_homogeneous_changing,0.0288891807784359,0.0649052861870445,0.00967076659291913,2.24669874458651,0.334753922829747,0.000133367108780728,SPLEEN-sex_homogeneous_changing,UKB_20022_Birth_weight,-3.87495126364525
Cluster_BAT-sex_homogeneous_changing,0.0412790532847723,0.0825146552178036,0.0139339489955898,1.99894737528399,0.33755495552341,0.0032435975162033,BAT-sex_homogeneous_changing,UKB_20022_Birth_weight,-2.48897304081612
Cluster_WAT-SC-sex_homogeneous_changing,0.0103993199980071,0.0183720766126349,0.00337920788271638,1.7666613409488,0.324945081348008,0.0193102061969012,WAT-SC-sex_homogeneous_changing,UKB_20022_Birth_weight,-1.7142130887427
Cluster_LUNG-sex_homogeneous_changing,0.0200962598045112,0.03427675959438,0.00739331940862705,1.70562880495233,0.36789529397741,0.05831793986966,LUNG-sex_homogeneous_changing,UKB_20022_Birth_weight,-1.23419782623743
Cluster_SMLINT-sex_homogeneous_changing,0.00483681109663406,0.0133425889554987,0.00361832528191852,2.7585507659755,0.748080751889714,0.0182121950046966,SMLINT-sex_homogeneous_changing,UKB_20022_Birth_weight,-1.73963770818758
Cluster_LIVER-sex_homogeneous_changing,0.00698538656660559,0.0139911271020159,0.00497954476483073,2.00291379276016,0.712851710832439,0.161133803161222,LIVER-sex_homogeneous_changing,UKB_20022_Birth_weight,-0.792813342346654
Cluster_BLOOD-sex_homogeneous_changing,0.0430085827269496,0.0476824694226855,0.00614746891856326,1.10867334841999,0.142935863699391,0.449151044266751,BLOOD-sex_homogeneous_changing,UKB_20127_Neuroticism_score,-0.347607586256217
Cluster_HIPPOC-sex_homogeneous_changing,0.00189510127141383,0.00359366147851769,0.00278993960647769,1.89628994118961,1.47218496898388,0.542942802925283,HIPPOC-sex_homogeneous_changing,UKB_20127_Neuroticism_score,-0.265245919365678
Cluster_CORTEX-sex_homogeneous_changing,0.00148528163734603,0.00119514557228531,0.00084727293366237,0.804659225721562,0.570445976277145,0.732631091119271,CORTEX-sex_homogeneous_changing,UKB_20127_Neuroticism_score,-0.13511465485654
Cluster_SKM-GN-sex_homogeneous_changing,0.0239552409187542,0.0265043101361079,0.00592069446610533,1.10640966734582,0.247156540240432,0.665469251467598,SKM-GN-sex_homogeneous_changing,UKB_20127_Neuroticism_score,-0.176872006645292
Cluster_SKM-VL-sex_homogeneous_changing,0.0377894634248139,0.0338117384210814,0.0075465684973752,0.894739839012359,0.199700334787497,0.597767326961608,SKM-VL-sex_homogeneous_changing,UKB_20127_Neuroticism_score,-0.223467826513312
Cluster_HEART-sex_homogeneous_changing,0.0355732836517194,0.0514769057837558,0.00852242727665346,1.44706646391548,0.239573815003764,0.0677926160072106,HEART-sex_homogeneous_changing,UKB_20127_Neuroticism_score,-1.16881760704681
Cluster_KIDNEY-sex_homogeneous_changing,0.00995594984129764,0.0110564428324383,0.00289546946195042,1.11053621288607,0.290828048363594,0.703233100664041,KIDNEY-sex_homogeneous_changing,UKB_20127_Neuroticism_score,-0.152900695531818
Cluster_ADRNL-sex_homogeneous_changing,0.035065496491538,0.0352207583404461,0.00501469902140572,1.00442776702008,0.143009497173835,0.975314765482747,ADRNL-sex_homogeneous_changing,UKB_20127_Neuroticism_score,-0.0108552008645565
Cluster_COLON-sex_homogeneous_changing,0.0318228384782221,0.025648214015886,0.00414627916903542,0.805968770932811,0.13029256242723,0.145431198728056,COLON-sex_homogeneous_changing,UKB_20127_Neuroticism_score,-0.837342416159359
Cluster_SPLEEN-sex_homogeneous_changing,0.0288891807784359,0.031414041852632,0.00479506272246531,1.08739815412422,0.1659812633401,0.599668686623843,SPLEEN-sex_homogeneous_changing,UKB_20127_Neuroticism_score,-0.22208862847009
Cluster_BAT-sex_homogeneous_changing,0.0412790532847723,0.0380613610887708,0.00591415177399022,0.922050242436435,0.143272466381198,0.585543428564938,BAT-sex_homogeneous_changing,UKB_20127_Neuroticism_score,-0.23244088865881
Cluster_WAT-SC-sex_homogeneous_changing,0.0103993199980071,0.00642912079481795,0.00209544107513776,0.618225114339208,0.201497893664137,0.0604473082098224,WAT-SC-sex_homogeneous_changing,UKB_20127_Neuroticism_score,-1.21862303401991
Cluster_LUNG-sex_homogeneous_changing,0.0200962598045112,0.0213937655779331,0.00479661039864439,1.06456454017034,0.238681747016809,0.786766110894166,LUNG-sex_homogeneous_changing,UKB_20127_Neuroticism_score,-0.104154355118529
Cluster_SMLINT-sex_homogeneous_changing,0.00483681109663406,0.00534968139946079,0.00268595641361099,1.10603480114897,0.555315549842365,0.848774607173342,SMLINT-sex_homogeneous_changing,UKB_20127_Neuroticism_score,-0.071207621719178
Cluster_LIVER-sex_homogeneous_changing,0.00698538656660559,0.00545153633442961,0.00280843376632753,0.780420136015275,0.40204414452216,0.573393824747735,LIVER-sex_homogeneous_changing,UKB_20127_Neuroticism_score,-0.241546988565022
Cluster_BLOOD-sex_homogeneous_changing,0.0430085827269496,0.0619241570021722,0.00552497593548952,1.43980929098066,0.128462171622026,0.000785549879497018,BLOOD-sex_homogeneous_changing,UKB_21001_Body_mass_index_BMI,-3.1048262336634
Cluster_HIPPOC-sex_homogeneous_changing,0.00189510127141383,0.0015795881155219,0.000651499467296761,0.833511189796973,0.343780819064468,0.628787887662112,HIPPOC-sex_homogeneous_changing,UKB_21001_Body_mass_index_BMI,-0.201495832700474
Cluster_CORTEX-sex_homogeneous_changing,0.00148528163734603,0.00246674981196383,0.00139601364851806,1.66079600658872,0.939898274789504,0.482614804209176,CORTEX-sex_homogeneous_changing,UKB_21001_Body_mass_index_BMI,-0.31639936023962
Cluster_SKM-GN-sex_homogeneous_changing,0.0239552409187542,0.033429233793844,0.00354360563642418,1.39548727175074,0.14792611138592,0.00830432289122997,SKM-GN-sex_homogeneous_changing,UKB_21001_Body_mass_index_BMI,-2.08069577279606
Cluster_SKM-VL-sex_homogeneous_changing,0.0377894634248139,0.0461654782886666,0.00384850568773805,1.22164947857801,0.101840707407636,0.0298780847782516,SKM-VL-sex_homogeneous_changing,UKB_21001_Body_mass_index_BMI,-1.52464724477147
Cluster_HEART-sex_homogeneous_changing,0.0355732836517194,0.0411116970670034,0.00360316636769591,1.15569024972527,0.101288551345801,0.126118739072454,HEART-sex_homogeneous_changing,UKB_21001_Body_mass_index_BMI,-0.899220379952463
Cluster_KIDNEY-sex_homogeneous_changing,0.00995594984129764,0.0126155157566454,0.00234323572797366,1.26713331804021,0.235360338825115,0.257548970414594,KIDNEY-sex_homogeneous_changing,UKB_21001_Body_mass_index_BMI,-0.589140181928438
Cluster_ADRNL-sex_homogeneous_changing,0.035065496491538,0.0422142282574663,0.00449920645170809,1.20386797510919,0.128308648154856,0.112091270273757,ADRNL-sex_homogeneous_changing,UKB_21001_Body_mass_index_BMI,-0.950428209167429
Cluster_COLON-sex_homogeneous_changing,0.0318228384782221,0.0366757564007556,0.00448984503092038,1.15249795915769,0.141088766609961,0.279537069610674,COLON-sex_homogeneous_changing,UKB_21001_Body_mass_index_BMI,-0.553560591856784
Cluster_SPLEEN-sex_homogeneous_changing,0.0288891807784359,0.0357777758480756,0.00420121702300253,1.2384489585382,0.145425273746028,0.102668650908315,SPLEEN-sex_homogeneous_changing,UKB_21001_Body_mass_index_BMI,-0.988562144678266
Cluster_BAT-sex_homogeneous_changing,0.0412790532847723,0.0418375880791189,0.00491068557237104,1.01353070746302,0.118963134607125,0.909484419607178,BAT-sex_homogeneous_changing,UKB_21001_Body_mass_index_BMI,-0.0412047364428138
Cluster_WAT-SC-sex_homogeneous_changing,0.0103993199980071,0.0102388480672502,0.00195034493070205,0.984568997704885,0.187545429035342,0.934261295788459,WAT-SC-sex_homogeneous_changing,UKB_21001_Body_mass_index_BMI,-0.0295316425616111
Cluster_LUNG-sex_homogeneous_changing,0.0200962598045112,0.0240584306111236,0.00447292068329153,1.19715961304019,0.222574783905185,0.376454517283418,LUNG-sex_homogeneous_changing,UKB_21001_Body_mass_index_BMI,-0.424287487155297
Cluster_SMLINT-sex_homogeneous_changing,0.00483681109663406,0.00585568968520165,0.00227331114429439,1.21065089543741,0.47000205277324,0.6541552812627,SMLINT-sex_homogeneous_changing,UKB_21001_Body_mass_index_BMI,-0.184319148020048
Cluster_LIVER-sex_homogeneous_changing,0.00698538656660559,0.00687307913888018,0.00223283328680365,0.983922517865754,0.319643482220148,0.959727430317322,LIVER-sex_homogeneous_changing,UKB_21001_Body_mass_index_BMI,-0.0178520922909415
Cluster_BLOOD-sex_homogeneous_changing,0.0430085827269496,0.0579422258275429,0.00541626484588328,1.34722472013094,0.125934511264176,0.00639209065129931,BLOOD-sex_homogeneous_changing,UKB_23099_Body_fat_percentage,-2.19435707457643
Cluster_HIPPOC-sex_homogeneous_changing,0.00189510127141383,0.00261241136977952,0.000589144065646109,1.3785075284291,0.310877352325652,0.225967444165571,HIPPOC-sex_homogeneous_changing,UKB_23099_Body_fat_percentage,-0.64595412650618
Cluster_CORTEX-sex_homogeneous_changing,0.00148528163734603,0.00149159142526364,0.000646263426957795,1.00424820973946,0.435111705893416,0.992196165329382,CORTEX-sex_homogeneous_changing,UKB_23099_Body_fat_percentage,-0.00340245577141899
Cluster_SKM-GN-sex_homogeneous_changing,0.0239552409187542,0.0346166915155159,0.00407233975289796,1.44505712269481,0.169997862543298,0.0099603205968711,SKM-GN-sex_homogeneous_changing,UKB_23099_Body_fat_percentage,-2.00172668253903
Cluster_SKM-VL-sex_homogeneous_changing,0.0377894634248139,0.0478730559141922,0.00431353355324384,1.26683608539297,0.114146462064117,0.0211211430358301,SKM-VL-sex_homogeneous_changing,UKB_23099_Body_fat_percentage,-1.67528258231621
Cluster_HEART-sex_homogeneous_changing,0.0355732836517194,0.0410720544913318,0.00410520672912141,1.15457585792327,0.115401399806481,0.18362279417038,HEART-sex_homogeneous_changing,UKB_23099_Body_fat_percentage,-0.736073408276628
Cluster_KIDNEY-sex_homogeneous_changing,0.00995594984129764,0.0140675325986168,0.00217298140493969,1.41297744794416,0.21825957739623,0.0590025461140257,KIDNEY-sex_homogeneous_changing,UKB_23099_Body_fat_percentage,-1.22912924701187
Cluster_ADRNL-sex_homogeneous_changing,0.035065496491538,0.0460004343130994,0.00440202767358214,1.31184323382389,0.125537297743508,0.0132860314054955,ADRNL-sex_homogeneous_changing,UKB_23099_Body_fat_percentage,-1.87660472530879
Cluster_COLON-sex_homogeneous_changing,0.0318228384782221,0.0355814703495373,0.00392422448573134,1.11811114441873,0.123314722174041,0.337821078586627,COLON-sex_homogeneous_changing,UKB_23099_Body_fat_percentage,-0.471313255806284
Cluster_SPLEEN-sex_homogeneous_changing,0.0288891807784359,0.0386604971542506,0.0051046465797096,1.33823445707081,0.176697519353679,0.0592822381268822,SPLEEN-sex_homogeneous_changing,UKB_23099_Body_fat_percentage,-1.2270754084733
Cluster_BAT-sex_homogeneous_changing,0.0412790532847723,0.0446798380277321,0.00488264968729296,1.08238524075392,0.118283955148122,0.48704195015679,BAT-sex_homogeneous_changing,UKB_23099_Body_fat_percentage,-0.312433630290553
Cluster_WAT-SC-sex_homogeneous_changing,0.0103993199980071,0.0111280848739312,0.00230430352315384,1.0700781278068,0.221582134562205,0.751914148827922,WAT-SC-sex_homogeneous_changing,UKB_23099_Body_fat_percentage,-0.123831742943918
Cluster_LUNG-sex_homogeneous_changing,0.0200962598045112,0.023469390316428,0.00403592635168698,1.16784867158015,0.200829726075745,0.403909852158019,LUNG-sex_homogeneous_changing,UKB_23099_Body_fat_percentage,-0.393715553401741
Cluster_SMLINT-sex_homogeneous_changing,0.00483681109663406,0.0057594041471627,0.00193681560095891,1.19074407333598,0.40043234318304,0.633352804755001,SMLINT-sex_homogeneous_changing,UKB_23099_Body_fat_percentage,-0.198354301870525
Cluster_LIVER-sex_homogeneous_changing,0.00698538656660559,0.00408484632027469,0.00132781536724893,0.58477026021763,0.190084736841436,0.0282080357293161,LIVER-sex_homogeneous_changing,UKB_23099_Body_fat_percentage,-1.54962715495134
Cluster_BLOOD-sex_homogeneous_changing,0.0430085827269496,0.0300022703716437,0.0133064849627889,0.697587980569376,0.309391384674738,0.334283889704424,BLOOD-sex_homogeneous_changing,UKB_2395_2_Hair_or_balding_pattern_Pattern_2,-0.475884553054645
Cluster_HIPPOC-sex_homogeneous_changing,0.00189510127141383,0.000651650353465292,0.00415950278609478,0.343860438117448,2.19487098068991,0.766550871630015,HIPPOC-sex_homogeneous_changing,UKB_2395_2_Hair_or_balding_pattern_Pattern_2,-0.115459018193712
Cluster_CORTEX-sex_homogeneous_changing,0.00148528163734603,-0.000957758057620391,0.00307879963545045,-0.644832625367778,2.072872617581,0.421731879398081,CORTEX-sex_homogeneous_changing,UKB_2395_2_Hair_or_balding_pattern_Pattern_2,-0.374963568718656
Cluster_SKM-GN-sex_homogeneous_changing,0.0239552409187542,0.0177816368403111,0.00927047895119784,0.742285869744274,0.386991680970327,0.507861086083811,SKM-GN-sex_homogeneous_changing,UKB_2395_2_Hair_or_balding_pattern_Pattern_2,-0.294255062907813
Cluster_SKM-VL-sex_homogeneous_changing,0.0377894634248139,0.0359235525162507,0.020953350571876,0.950623514084143,0.554476001321504,0.92827342585323,SKM-VL-sex_homogeneous_changing,UKB_2395_2_Hair_or_balding_pattern_Pattern_2,-0.0323240821336709
Cluster_HEART-sex_homogeneous_changing,0.0355732836517194,0.0324162794932334,0.0219243867594351,0.911253507283875,0.616316080744359,0.884044675211233,HEART-sex_homogeneous_changing,UKB_2395_2_Hair_or_balding_pattern_Pattern_2,-0.0535257873540503
Cluster_KIDNEY-sex_homogeneous_changing,0.00995594984129764,0.00321438782514533,0.00597459421101717,0.322860990300687,0.600102883828757,0.268274969716108,KIDNEY-sex_homogeneous_changing,UKB_2395_2_Hair_or_balding_pattern_Pattern_2,-0.57141984548413
Cluster_ADRNL-sex_homogeneous_changing,0.035065496491538,0.0104774103118712,0.010592089427411,0.298795435975064,0.302065862092302,0.0212692665456994,ADRNL-sex_homogeneous_changing,UKB_2395_2_Hair_or_balding_pattern_Pattern_2,-1.67224748615029
Cluster_COLON-sex_homogeneous_changing,0.0318228384782221,0.0150866536352949,0.0104348274682882,0.474082588378136,0.327903731008447,0.107821494137404,COLON-sex_homogeneous_changing,UKB_2395_2_Hair_or_balding_pattern_Pattern_2,-0.967294654225675
Cluster_SPLEEN-sex_homogeneous_changing,0.0288891807784359,0.0241818950372622,0.0122312891388267,0.83705713992806,0.423386500040759,0.694688644557173,SPLEEN-sex_homogeneous_changing,UKB_2395_2_Hair_or_balding_pattern_Pattern_2,-0.158209800084138
Cluster_BAT-sex_homogeneous_changing,0.0412790532847723,0.0311787440346613,0.0245935699622341,0.755316354267334,0.595788129940145,0.680062382129701,BAT-sex_homogeneous_changing,UKB_2395_2_Hair_or_balding_pattern_Pattern_2,-0.167451247628946
Cluster_WAT-SC-sex_homogeneous_changing,0.0103993199980071,0.00651301120454553,0.00494724437229492,0.626292027343487,0.475727679621648,0.427242569989575,WAT-SC-sex_homogeneous_changing,UKB_2395_2_Hair_or_balding_pattern_Pattern_2,-0.369325481189054
Cluster_LUNG-sex_homogeneous_changing,0.0200962598045112,0.00860840839891699,0.00780440030800249,0.428358733548249,0.388350886379891,0.134039639534385,LUNG-sex_homogeneous_changing,UKB_2395_2_Hair_or_balding_pattern_Pattern_2,-0.872766748760057
Cluster_SMLINT-sex_homogeneous_changing,0.00483681109663406,-0.00385218257583693,0.00290073948498472,-0.796430230346946,0.599721474961747,0.00099669867955253,SMLINT-sex_homogeneous_changing,UKB_2395_2_Hair_or_balding_pattern_Pattern_2,-3.00143611710118
Cluster_LIVER-sex_homogeneous_changing,0.00698538656660559,0.00770812003597975,0.004495437182096,1.10346363261115,0.643548805671962,0.870855465625076,LIVER-sex_homogeneous_changing,UKB_2395_2_Hair_or_balding_pattern_Pattern_2,-0.060053918115346
Cluster_BLOOD-sex_homogeneous_changing,0.0430085827269496,0.0523169284130803,0.0148514847188136,1.21642995643979,0.345314441377943,0.527911660787152,BLOOD-sex_homogeneous_changing,UKB_2395_3_Hair_or_balding_pattern_Pattern_3,-0.277438744970847
Cluster_HIPPOC-sex_homogeneous_changing,0.00189510127141383,-5.44099468043052e-05,0.00279503694324227,-0.0287108386369837,1.47487471271498,0.489942938605676,HIPPOC-sex_homogeneous_changing,UKB_2395_3_Hair_or_balding_pattern_Pattern_3,-0.309854497301526
Cluster_CORTEX-sex_homogeneous_changing,0.00148528163734603,-0.000872921769169147,0.00221852436080535,-0.587714644293945,1.49367251639192,0.278513163963128,CORTEX-sex_homogeneous_changing,UKB_2395_3_Hair_or_balding_pattern_Pattern_3,-0.555154273016515
Cluster_SKM-GN-sex_homogeneous_changing,0.0239552409187542,0.0139056728820311,0.00941604386321973,0.580485620211174,0.393068218147121,0.290558094930371,SKM-GN-sex_homogeneous_changing,UKB_2395_3_Hair_or_balding_pattern_Pattern_3,-0.536767020639529
Cluster_SKM-VL-sex_homogeneous_changing,0.0377894634248139,0.0691104466418963,0.0521165490158742,1.82882847170876,1.37912910882065,0.537658709384207,SKM-VL-sex_homogeneous_changing,UKB_2395_3_Hair_or_balding_pattern_Pattern_3,-0.269493314787804
Cluster_HEART-sex_homogeneous_changing,0.0355732836517194,0.0725164808361779,0.0544811845565243,2.03850961710904,1.53151969578977,0.489314279822393,HEART-sex_homogeneous_changing,UKB_2395_3_Hair_or_balding_pattern_Pattern_3,-0.310412109893905
Cluster_KIDNEY-sex_homogeneous_changing,0.00995594984129764,0.0184954683927899,0.00868116886974169,1.85773017016116,0.871957875252835,0.321497982324477,KIDNEY-sex_homogeneous_changing,UKB_2395_3_Hair_or_balding_pattern_Pattern_3,-0.492821748301488
Cluster_ADRNL-sex_homogeneous_changing,0.035065496491538,0.0212191604996664,0.0105225958931594,0.605129332898138,0.300084041179874,0.180308886250902,ADRNL-sex_homogeneous_changing,UKB_2395_3_Hair_or_balding_pattern_Pattern_3,-0.743982869203103
Cluster_COLON-sex_homogeneous_changing,0.0318228384782221,0.0277929337822294,0.0132896454440513,0.873364385808936,0.41761345246264,0.759685789243239,COLON-sex_homogeneous_changing,UKB_2395_3_Hair_or_balding_pattern_Pattern_3,-0.119365997474836
Cluster_SPLEEN-sex_homogeneous_changing,0.0288891807784359,0.038902566720306,0.0121066707776198,1.34661370354069,0.419072831122188,0.413322059189688,SPLEEN-sex_homogeneous_changing,UKB_2395_3_Hair_or_balding_pattern_Pattern_3,-0.383711415602147
