Category,Prop._SNPs,Prop._h2,Prop._h2_std_error,Enrichment,Enrichment_std_error,Enrichment_p,cluster,gwas
Cluster_BAT-sex_homogeneous_changingL2_0,0.0412790532847723,0.455446064910824,1.69247387012936,11.0333456963955,41.0007918169409,0.416266938374821,BAT-sex_homogeneous_changing,imputed_UKB_20002_1289_self_reported_schizophrenia
Cluster_WAT-SC-sex_homogeneous_changingL2_0,0.0103993199980071,0.143754671866685,0.35596283363963,13.8234684473825,34.2294336271839,0.42413973324837,WAT-SC-sex_homogeneous_changing,imputed_UKB_20002_1289_self_reported_schizophrenia
Cluster_LUNG-sex_homogeneous_changingL2_0,0.0200962598045112,0.529773879669415,1.67084209306671,26.3618148263834,83.1419432929327,0.172990023244675,LUNG-sex_homogeneous_changing,imputed_UKB_20002_1289_self_reported_schizophrenia
Cluster_SMLINT-sex_homogeneous_changingL2_0,0.00483681109663406,-0.174492594856652,0.538751332622373,-36.0759581820513,111.385646836051,0.0765698364176957,SMLINT-sex_homogeneous_changing,imputed_UKB_20002_1289_self_reported_schizophrenia
Cluster_LIVER-sex_homogeneous_changingL2_0,0.00698538656660559,-0.0255712984575795,0.208468576687846,-3.6606848044496,29.8435275843506,0.826383285570997,LIVER-sex_homogeneous_changing,imputed_UKB_20002_1289_self_reported_schizophrenia
Cluster_BLOOD-sex_homogeneous_changingL2_0,0.0430085827269496,0.0695890345806325,0.0254673040758855,1.61802668603231,0.592144694410668,0.298640739126584,BLOOD-sex_homogeneous_changing,imputed_UKB_20002_1309_self_reported_osteoporosis
Cluster_HIPPOC-sex_homogeneous_changingL2_0,0.00189510127141383,-0.00821919692485663,0.00296724156906137,-4.3370753050705,1.56574301005438,0.000121190071143058,HIPPOC-sex_homogeneous_changing,imputed_UKB_20002_1309_self_reported_osteoporosis
Cluster_CORTEX-sex_homogeneous_changingL2_0,0.00148528163734603,-0.00433046684542254,0.00403237896829745,-2.91558633496636,2.71489182045144,0.143412464606595,CORTEX-sex_homogeneous_changing,imputed_UKB_20002_1309_self_reported_osteoporosis
Cluster_SKM-GN-sex_homogeneous_changingL2_0,0.0239552409187542,0.0175038834745139,0.0160842743427379,0.730691189200703,0.671430289400504,0.687314960125654,SKM-GN-sex_homogeneous_changing,imputed_UKB_20002_1309_self_reported_osteoporosis
Cluster_SKM-VL-sex_homogeneous_changingL2_0,0.0377894634248139,0.0700714803496867,0.0211644627138492,1.85425973271892,0.560062535843042,0.119304068073451,SKM-VL-sex_homogeneous_changing,imputed_UKB_20002_1309_self_reported_osteoporosis
Cluster_HEART-sex_homogeneous_changingL2_0,0.0355732836517194,0.0906985531405153,0.0230653851172,2.54962555687859,0.648390667081002,0.0183500538596141,HEART-sex_homogeneous_changing,imputed_UKB_20002_1309_self_reported_osteoporosis
Cluster_KIDNEY-sex_homogeneous_changingL2_0,0.00995594984129764,0.0073858194733594,0.00977725352258082,0.741849807511359,0.98205130383687,0.789544599559788,KIDNEY-sex_homogeneous_changing,imputed_UKB_20002_1309_self_reported_osteoporosis
Cluster_ADRNL-sex_homogeneous_changingL2_0,0.035065496491538,0.0679219152564052,0.0197524102237531,1.93700138461739,0.563300457716884,0.089712285392049,ADRNL-sex_homogeneous_changing,imputed_UKB_20002_1309_self_reported_osteoporosis
Cluster_COLON-sex_homogeneous_changingL2_0,0.0318228384782221,0.0622329607590248,0.0187647384350966,1.95560684511578,0.589662623839739,0.0960641570038947,COLON-sex_homogeneous_changing,imputed_UKB_20002_1309_self_reported_osteoporosis
Cluster_SPLEEN-sex_homogeneous_changingL2_0,0.0288891807784359,0.0223018483838096,0.0171127567100315,0.771979259462307,0.592358670232879,0.698473339836857,SPLEEN-sex_homogeneous_changing,imputed_UKB_20002_1309_self_reported_osteoporosis
Cluster_BAT-sex_homogeneous_changingL2_0,0.0412790532847723,0.045569599562171,0.0250189518891257,1.10394003582881,0.606093161016246,0.863279500514553,BAT-sex_homogeneous_changing,imputed_UKB_20002_1309_self_reported_osteoporosis
Cluster_WAT-SC-sex_homogeneous_changingL2_0,0.0103993199980071,0.0451675992895636,0.0215897076651649,4.3433223805229,2.07606917272498,0.112098575972005,WAT-SC-sex_homogeneous_changing,imputed_UKB_20002_1309_self_reported_osteoporosis
Cluster_LUNG-sex_homogeneous_changingL2_0,0.0200962598045112,0.0217914167775138,0.0158785243713438,1.08435186395342,0.790123362546272,0.914764548796981,LUNG-sex_homogeneous_changing,imputed_UKB_20002_1309_self_reported_osteoporosis
Cluster_SMLINT-sex_homogeneous_changingL2_0,0.00483681109663406,0.0048915302824546,0.00562751843501617,1.01131307068383,1.16347699395008,0.992252153681847,SMLINT-sex_homogeneous_changing,imputed_UKB_20002_1309_self_reported_osteoporosis
Cluster_LIVER-sex_homogeneous_changingL2_0,0.00698538656660559,-0.00415808425472968,0.00807094158709299,-0.595254709969504,1.15540371461717,0.13821007819387,LIVER-sex_homogeneous_changing,imputed_UKB_20002_1309_self_reported_osteoporosis
Cluster_BLOOD-sex_homogeneous_changingL2_0,0.0430085827269496,0.0784124563139057,0.0948259859729623,1.82318159172382,2.20481541033305,0.699608116711074,BLOOD-sex_homogeneous_changing,imputed_UKB_20002_1313_self_reported_ankylosing_spondylitis
Cluster_HIPPOC-sex_homogeneous_changingL2_0,0.00189510127141383,0.0195042541403424,0.0213423515570166,10.2919323808967,11.2618527985548,0.359672641505383,HIPPOC-sex_homogeneous_changing,imputed_UKB_20002_1313_self_reported_ankylosing_spondylitis
Cluster_CORTEX-sex_homogeneous_changingL2_0,0.00148528163734603,-0.0277859028736594,0.0173687429283916,-18.7074977398284,11.693905379068,0.00180795707423125,CORTEX-sex_homogeneous_changing,imputed_UKB_20002_1313_self_reported_ankylosing_spondylitis
Cluster_SKM-GN-sex_homogeneous_changingL2_0,0.0239552409187542,0.0607410316417035,0.057491257626281,2.53560512489566,2.39994487307668,0.518440477180153,SKM-GN-sex_homogeneous_changing,imputed_UKB_20002_1313_self_reported_ankylosing_spondylitis
Cluster_SKM-VL-sex_homogeneous_changingL2_0,0.0377894634248139,0.115737401445478,0.0834992427028215,3.06268972767369,2.20959058783547,0.297580359721593,SKM-VL-sex_homogeneous_changing,imputed_UKB_20002_1313_self_reported_ankylosing_spondylitis
Cluster_HEART-sex_homogeneous_changingL2_0,0.0355732836517194,0.0782510185672197,0.0709857156107414,2.1997131142949,1.9954783006744,0.539959097225792,HEART-sex_homogeneous_changing,imputed_UKB_20002_1313_self_reported_ankylosing_spondylitis
Cluster_KIDNEY-sex_homogeneous_changingL2_0,0.00995594984129764,-0.0157124324306044,0.0396755750543971,-1.57819521804225,3.98511198698705,0.481960645908789,KIDNEY-sex_homogeneous_changing,imputed_UKB_20002_1313_self_reported_ankylosing_spondylitis
Cluster_ADRNL-sex_homogeneous_changingL2_0,0.035065496491538,0.13513242332845,0.0957382141303937,3.85371481510493,2.7302683181314,0.212877886074502,ADRNL-sex_homogeneous_changing,imputed_UKB_20002_1313_self_reported_ankylosing_spondylitis
Cluster_COLON-sex_homogeneous_changingL2_0,0.0318228384782221,0.0733692245785932,0.066631400087129,2.30555249271065,2.09382328143758,0.504092693613325,COLON-sex_homogeneous_changing,imputed_UKB_20002_1313_self_reported_ankylosing_spondylitis
Cluster_SPLEEN-sex_homogeneous_changingL2_0,0.0288891807784359,-0.005364775208525,0.0751273267919097,-0.185701880910708,2.60053503656247,0.632964564642711,SPLEEN-sex_homogeneous_changing,imputed_UKB_20002_1313_self_reported_ankylosing_spondylitis
Cluster_BAT-sex_homogeneous_changingL2_0,0.0412790532847723,0.0869809209695816,0.0797646438658378,2.10714427895246,1.93232735536749,0.547225269595068,BAT-sex_homogeneous_changing,imputed_UKB_20002_1313_self_reported_ankylosing_spondylitis
Cluster_WAT-SC-sex_homogeneous_changingL2_0,0.0103993199980071,0.0794771029685186,0.0536566407507258,7.64252883686139,5.15962974127236,0.0808801586897928,WAT-SC-sex_homogeneous_changing,imputed_UKB_20002_1313_self_reported_ankylosing_spondylitis
Cluster_LUNG-sex_homogeneous_changingL2_0,0.0200962598045112,0.166080213762426,0.0821493626413733,8.26423500581659,4.08779362132513,0.0109001714526706,LUNG-sex_homogeneous_changing,imputed_UKB_20002_1313_self_reported_ankylosing_spondylitis
Cluster_SMLINT-sex_homogeneous_changingL2_0,0.00483681109663406,0.00455557869792491,0.0303299997726087,0.941855823374029,6.27066039310804,0.992510577385058,SMLINT-sex_homogeneous_changing,imputed_UKB_20002_1313_self_reported_ankylosing_spondylitis
Cluster_LIVER-sex_homogeneous_changingL2_0,0.00698538656660559,0.0174427181533109,0.0290538306811759,2.49702976163091,4.15923018778531,0.711434249754626,LIVER-sex_homogeneous_changing,imputed_UKB_20002_1313_self_reported_ankylosing_spondylitis
Cluster_BLOOD-sex_homogeneous_changingL2_0,0.0430085827269496,0.105158685515217,0.0338641588437177,2.44506279555507,0.787381417767532,0.0507174213570911,BLOOD-sex_homogeneous_changing,imputed_UKB_20002_1452_self_reported_eczema_or_dermatitis
Cluster_HIPPOC-sex_homogeneous_changingL2_0,0.00189510127141383,-0.00288115889922076,0.00537957274449346,-1.52031922656634,2.83867296468017,0.37399971415736,HIPPOC-sex_homogeneous_changing,imputed_UKB_20002_1452_self_reported_eczema_or_dermatitis
Cluster_CORTEX-sex_homogeneous_changingL2_0,0.00148528163734603,0.00484665110022939,0.0061123994609972,3.2631192484744,4.11531342427362,0.574916466640498,CORTEX-sex_homogeneous_changing,imputed_UKB_20002_1452_self_reported_eczema_or_dermatitis
Cluster_SKM-GN-sex_homogeneous_changingL2_0,0.0239552409187542,0.0246362156988011,0.0236079292374022,1.02842696436894,0.98550164105926,0.976797864979932,SKM-GN-sex_homogeneous_changing,imputed_UKB_20002_1452_self_reported_eczema_or_dermatitis
Cluster_SKM-VL-sex_homogeneous_changingL2_0,0.0377894634248139,0.063511814279349,0.0284625723913447,1.68067520740834,0.753188053277708,0.370189769903122,SKM-VL-sex_homogeneous_changing,imputed_UKB_20002_1452_self_reported_eczema_or_dermatitis
Cluster_HEART-sex_homogeneous_changingL2_0,0.0355732836517194,0.0172737547338165,0.0217601228669081,0.48558223927078,0.61169846112467,0.391217200202819,HEART-sex_homogeneous_changing,imputed_UKB_20002_1452_self_reported_eczema_or_dermatitis
Cluster_KIDNEY-sex_homogeneous_changingL2_0,0.00995594984129764,0.033197255501122,0.0182807367693038,3.33441369535819,1.83616199967929,0.20155988807454,KIDNEY-sex_homogeneous_changing,imputed_UKB_20002_1452_self_reported_eczema_or_dermatitis
Cluster_ADRNL-sex_homogeneous_changingL2_0,0.035065496491538,0.0426298189464578,0.0211327326608999,1.21571981610884,0.602664578441081,0.718135167803499,ADRNL-sex_homogeneous_changing,imputed_UKB_20002_1452_self_reported_eczema_or_dermatitis
Cluster_COLON-sex_homogeneous_changingL2_0,0.0318228384782221,0.0603805621741019,0.026173691323735,1.89739712299465,0.822481355384024,0.266270593716415,COLON-sex_homogeneous_changing,imputed_UKB_20002_1452_self_reported_eczema_or_dermatitis
Cluster_SPLEEN-sex_homogeneous_changingL2_0,0.0288891807784359,0.116923316612789,0.0328969433466866,4.04730468162205,1.13872884104911,0.00324787078039211,SPLEEN-sex_homogeneous_changing,imputed_UKB_20002_1452_self_reported_eczema_or_dermatitis
Cluster_BAT-sex_homogeneous_changingL2_0,0.0412790532847723,0.0756571225395356,0.0331313129907607,1.83282116519482,0.802618043640615,0.303522358973283,BAT-sex_homogeneous_changing,imputed_UKB_20002_1452_self_reported_eczema_or_dermatitis
Cluster_WAT-SC-sex_homogeneous_changingL2_0,0.0103993199980071,0.00591723026871879,0.0135900046409968,0.569001652978537,1.30681666143567,0.739570804341065,WAT-SC-sex_homogeneous_changing,imputed_UKB_20002_1452_self_reported_eczema_or_dermatitis
Cluster_LUNG-sex_homogeneous_changingL2_0,0.0200962598045112,0.0588170867064541,0.0251143623103479,2.92676783036269,1.24970330572211,0.117909719956563,LUNG-sex_homogeneous_changing,imputed_UKB_20002_1452_self_reported_eczema_or_dermatitis
Cluster_SMLINT-sex_homogeneous_changingL2_0,0.00483681109663406,0.00150272257199108,0.0144069044870153,0.310684569227198,2.97859564890616,0.81343363471662,SMLINT-sex_homogeneous_changing,imputed_UKB_20002_1452_self_reported_eczema_or_dermatitis
Cluster_LIVER-sex_homogeneous_changingL2_0,0.00698538656660559,0.0358128660619784,0.0163676655715793,5.12682665740874,2.34312953413728,0.0799682325216751,LIVER-sex_homogeneous_changing,imputed_UKB_20002_1452_self_reported_eczema_or_dermatitis
Cluster_BLOOD-sex_homogeneous_changingL2_0,0.0430085827269496,0.150840996764247,0.0422528020088725,3.50723012013434,0.98242721172945,0.00328508435147985,BLOOD-sex_homogeneous_changing,imputed_UKB_20002_1453_self_reported_psoriasis
Cluster_HIPPOC-sex_homogeneous_changingL2_0,0.00189510127141383,0.00522812121031883,0.00969038335085144,2.75875558165734,5.11338549396993,0.730861925575526,HIPPOC-sex_homogeneous_changing,imputed_UKB_20002_1453_self_reported_psoriasis
Cluster_CORTEX-sex_homogeneous_changingL2_0,0.00148528163734603,0.00544588057122351,0.00665849102332736,3.66656426248861,4.48298211996014,0.550351315116055,CORTEX-sex_homogeneous_changing,imputed_UKB_20002_1453_self_reported_psoriasis
Cluster_SKM-GN-sex_homogeneous_changingL2_0,0.0239552409187542,0.0526739157840601,0.0236591599773645,2.19884725696173,0.987640243636293,0.197146482998688,SKM-GN-sex_homogeneous_changing,imputed_UKB_20002_1453_self_reported_psoriasis
Cluster_SKM-VL-sex_homogeneous_changingL2_0,0.0377894634248139,0.140698668830024,0.0384425648964719,3.72322483779001,1.01728263416488,0.0021342385398365,SKM-VL-sex_homogeneous_changing,imputed_UKB_20002_1453_self_reported_psoriasis
Cluster_HEART-sex_homogeneous_changingL2_0,0.0355732836517194,0.0995127056317475,0.0257025959216395,2.79740005465977,0.7225252572487,0.00782105217755734,HEART-sex_homogeneous_changing,imputed_UKB_20002_1453_self_reported_psoriasis
Cluster_KIDNEY-sex_homogeneous_changingL2_0,0.00995594984129764,0.0356853796762419,0.0200735702406976,3.58432698487669,2.01623858704387,0.187949989524238,KIDNEY-sex_homogeneous_changing,imputed_UKB_20002_1453_self_reported_psoriasis
Cluster_ADRNL-sex_homogeneous_changingL2_0,0.035065496491538,0.0839521376780227,0.0319408425368957,2.39415226013646,0.91089092506087,0.114143030589179,ADRNL-sex_homogeneous_changing,imputed_UKB_20002_1453_self_reported_psoriasis
Cluster_COLON-sex_homogeneous_changingL2_0,0.0318228384782221,0.036386354774925,0.0254370544526002,1.14340381043715,0.799333298631044,0.857726797342596,COLON-sex_homogeneous_changing,imputed_UKB_20002_1453_self_reported_psoriasis
Cluster_SPLEEN-sex_homogeneous_changingL2_0,0.0288891807784359,0.0885272097123711,0.0293945842781404,3.06437245110293,1.01749455976549,0.0266934962701533,SPLEEN-sex_homogeneous_changing,imputed_UKB_20002_1453_self_reported_psoriasis
Cluster_BAT-sex_homogeneous_changingL2_0,0.0412790532847723,0.149395118100519,0.0422668628856785,3.61915078502129,1.02393004495746,0.00468501119100486,BAT-sex_homogeneous_changing,imputed_UKB_20002_1453_self_reported_psoriasis
Cluster_WAT-SC-sex_homogeneous_changingL2_0,0.0103993199980071,0.0228555361811124,0.0152835567019211,2.19779141188966,1.46966885381448,0.410546674652591,WAT-SC-sex_homogeneous_changing,imputed_UKB_20002_1453_self_reported_psoriasis
Cluster_LUNG-sex_homogeneous_changingL2_0,0.0200962598045112,0.0854530531620503,0.0365796166910964,4.25218692400006,1.82022013284706,0.0563305157863587,LUNG-sex_homogeneous_changing,imputed_UKB_20002_1453_self_reported_psoriasis
Cluster_SMLINT-sex_homogeneous_changingL2_0,0.00483681109663406,0.018439102159409,0.01208014667317,3.81224360245137,2.4975436153743,0.247364556722736,SMLINT-sex_homogeneous_changing,imputed_UKB_20002_1453_self_reported_psoriasis
Cluster_LIVER-sex_homogeneous_changingL2_0,0.00698538656660559,0.0108188395955921,0.0116942607949524,1.54878180218584,1.67410359948555,0.742221489795036,LIVER-sex_homogeneous_changing,imputed_UKB_20002_1453_self_reported_psoriasis
Cluster_BLOOD-sex_homogeneous_changingL2_0,0.0430085827269496,-0.155638033621474,0.2443277657673,-3.61876685427138,5.68090716493669,0.157511616909258,BLOOD-sex_homogeneous_changing,imputed_UKB_20002_1461_self_reported_inflammatory_bowel_disease
Cluster_HIPPOC-sex_homogeneous_changingL2_0,0.00189510127141383,-0.00873599477138908,0.0228332031585727,-4.60977727320695,12.0485398342528,0.617999261173394,HIPPOC-sex_homogeneous_changing,imputed_UKB_20002_1461_self_reported_inflammatory_bowel_disease
Cluster_CORTEX-sex_homogeneous_changingL2_0,0.00148528163734603,-0.0319272586607541,0.0383750356587561,-21.4957607082541,25.8368747676208,0.146237831871021,CORTEX-sex_homogeneous_changing,imputed_UKB_20002_1461_self_reported_inflammatory_bowel_disease
Cluster_SKM-GN-sex_homogeneous_changingL2_0,0.0239552409187542,-0.0949290168089941,0.168951360999631,-3.96276610746484,7.05279323103621,0.307966164287691,SKM-GN-sex_homogeneous_changing,imputed_UKB_20002_1461_self_reported_inflammatory_bowel_disease
Cluster_SKM-VL-sex_homogeneous_changingL2_0,0.0377894634248139,-0.118415031307456,0.186042882814358,-3.13354624743628,4.92314168960114,0.212523603719353,SKM-VL-sex_homogeneous_changing,imputed_UKB_20002_1461_self_reported_inflammatory_bowel_disease
Cluster_HEART-sex_homogeneous_changingL2_0,0.0355732836517194,-0.162154222942366,0.240164931015649,-4.55831473220011,6.75127248209601,0.121568254342967,HEART-sex_homogeneous_changing,imputed_UKB_20002_1461_self_reported_inflammatory_bowel_disease
Cluster_KIDNEY-sex_homogeneous_changingL2_0,0.00995594984129764,-0.0909867934828576,0.118243428139204,-9.13893650864342,11.8766596883329,0.130648728643816,KIDNEY-sex_homogeneous_changing,imputed_UKB_20002_1461_self_reported_inflammatory_bowel_disease
Cluster_ADRNL-sex_homogeneous_changingL2_0,0.035065496491538,-0.102020585363641,0.205940190296874,-2.90942936992951,5.87301509752104,0.349965573871508,ADRNL-sex_homogeneous_changing,imputed_UKB_20002_1461_self_reported_inflammatory_bowel_disease
Cluster_COLON-sex_homogeneous_changingL2_0,0.0318228384782221,-0.09940781979396,0.175595523511319,-3.12378859170559,5.51790889525732,0.293361434267039,COLON-sex_homogeneous_changing,imputed_UKB_20002_1461_self_reported_inflammatory_bowel_disease
Cluster_SPLEEN-sex_homogeneous_changingL2_0,0.0288891807784359,0.0951395428477211,0.130449974976752,3.29325859315254,4.51553043255992,0.57969017728504,SPLEEN-sex_homogeneous_changing,imputed_UKB_20002_1461_self_reported_inflammatory_bowel_disease
Cluster_BAT-sex_homogeneous_changingL2_0,0.0412790532847723,-0.0655284303052915,0.174199626992803,-1.58744993140297,4.22004898685661,0.463105070164682,BAT-sex_homogeneous_changing,imputed_UKB_20002_1461_self_reported_inflammatory_bowel_disease
Cluster_WAT-SC-sex_homogeneous_changingL2_0,0.0103993199980071,-0.0844330614412943,0.121148019242981,-8.11909446554918,11.6496097116155,0.252132085401883,WAT-SC-sex_homogeneous_changing,imputed_UKB_20002_1461_self_reported_inflammatory_bowel_disease
Cluster_LUNG-sex_homogeneous_changingL2_0,0.0200962598045112,-0.0289699816975392,0.11739936725026,-1.44156086651687,5.84185158792119,0.633630965867024,LUNG-sex_homogeneous_changing,imputed_UKB_20002_1461_self_reported_inflammatory_bowel_disease
Cluster_SMLINT-sex_homogeneous_changingL2_0,0.00483681109663406,0.0403593325576712,0.055998248705482,8.3442027714825,11.5775141072702,0.443888545415079,SMLINT-sex_homogeneous_changing,imputed_UKB_20002_1461_self_reported_inflammatory_bowel_disease
Cluster_LIVER-sex_homogeneous_changingL2_0,0.00698538656660559,-0.0557676242727134,0.0625193604509526,-7.98347002574155,8.95002157072213,0.115384126145403,LIVER-sex_homogeneous_changing,imputed_UKB_20002_1461_self_reported_inflammatory_bowel_disease
Cluster_BLOOD-sex_homogeneous_changingL2_0,0.0430085827269496,0.0363529480262823,0.0513687887061974,0.845248685758325,1.19438459603109,0.896660813563397,BLOOD-sex_homogeneous_changing,imputed_UKB_20002_1462_self_reported_crohns_disease
Cluster_HIPPOC-sex_homogeneous_changingL2_0,0.00189510127141383,-0.00431104343484438,0.0102065624333085,-2.27483538736067,5.38576095497735,0.523706497049166,HIPPOC-sex_homogeneous_changing,imputed_UKB_20002_1462_self_reported_crohns_disease
Cluster_CORTEX-sex_homogeneous_changingL2_0,0.00148528163734603,0.00894420731549689,0.0133158524666252,6.0218931484798,8.96520372420321,0.570833988062719,CORTEX-sex_homogeneous_changing,imputed_UKB_20002_1462_self_reported_crohns_disease
Cluster_SKM-GN-sex_homogeneous_changingL2_0,0.0239552409187542,0.0423330263029947,0.0390443530895865,1.7671718037222,1.62988772360954,0.635674040804461,SKM-GN-sex_homogeneous_changing,imputed_UKB_20002_1462_self_reported_crohns_disease
Cluster_SKM-VL-sex_homogeneous_changingL2_0,0.0377894634248139,0.0458594186018634,0.0540962740086639,1.2135504038872,1.43151738886936,0.881324879818194,SKM-VL-sex_homogeneous_changing,imputed_UKB_20002_1462_self_reported_crohns_disease
Cluster_HEART-sex_homogeneous_changingL2_0,0.0355732836517194,0.00957935795753567,0.0446215064337537,0.269285176238507,1.25435444393104,0.54116236006637,HEART-sex_homogeneous_changing,imputed_UKB_20002_1462_self_reported_crohns_disease
Cluster_KIDNEY-sex_homogeneous_changingL2_0,0.00995594984129764,-0.00408444252546371,0.0222162290513047,-0.410251416547048,2.23145248875713,0.526008671410369,KIDNEY-sex_homogeneous_changing,imputed_UKB_20002_1462_self_reported_crohns_disease
Cluster_ADRNL-sex_homogeneous_changingL2_0,0.035065496491538,0.00505947298994367,0.0472027316507095,0.144286363980747,1.34613042373721,0.499465192772692,ADRNL-sex_homogeneous_changing,imputed_UKB_20002_1462_self_reported_crohns_disease
Cluster_COLON-sex_homogeneous_changingL2_0,0.0318228384782221,0.0192870826425711,0.0444568673082947,0.606076753831062,1.39701137403939,0.774798820166764,COLON-sex_homogeneous_changing,imputed_UKB_20002_1462_self_reported_crohns_disease
Cluster_SPLEEN-sex_homogeneous_changingL2_0,0.0288891807784359,0.160039163225666,0.0569934504913304,5.53976121555949,1.97283027609674,0.00478395885243952,SPLEEN-sex_homogeneous_changing,imputed_UKB_20002_1462_self_reported_crohns_disease
Cluster_BAT-sex_homogeneous_changingL2_0,0.0412790532847723,0.0861306610799446,0.0519622232508226,2.08654642551402,1.25880365744704,0.373678462238865,BAT-sex_homogeneous_changing,imputed_UKB_20002_1462_self_reported_crohns_disease
Cluster_WAT-SC-sex_homogeneous_changingL2_0,0.0103993199980071,-0.0285463647825182,0.023001913851454,-2.7450222502999,2.21186710822073,0.0685127873583183,WAT-SC-sex_homogeneous_changing,imputed_UKB_20002_1462_self_reported_crohns_disease
Cluster_LUNG-sex_homogeneous_changingL2_0,0.0200962598045112,0.0229933749425838,0.0350649616635283,1.14416190705408,1.74485013652426,0.933741737353331,LUNG-sex_homogeneous_changing,imputed_UKB_20002_1462_self_reported_crohns_disease
Cluster_SMLINT-sex_homogeneous_changingL2_0,0.00483681109663406,-0.00765069586031493,0.0176880237654468,-1.58176445336868,3.65695980514018,0.488185736822111,SMLINT-sex_homogeneous_changing,imputed_UKB_20002_1462_self_reported_crohns_disease
Cluster_LIVER-sex_homogeneous_changingL2_0,0.00698538656660559,0.042811499140285,0.0331923942098979,6.12872297503908,4.75169038870059,0.276365930404712,LIVER-sex_homogeneous_changing,imputed_UKB_20002_1462_self_reported_crohns_disease
Cluster_BLOOD-sex_homogeneous_changingL2_0,0.0430085827269496,0.0755108364278557,0.0288348288358011,1.75571552560229,0.670443595383416,0.235676115623534,BLOOD-sex_homogeneous_changing,imputed_UKB_20002_1463_self_reported_ulcerative_colitis
Cluster_HIPPOC-sex_homogeneous_changingL2_0,0.00189510127141383,0.00303365007460833,0.00479029669971453,1.60078520360292,2.52772597009592,0.811818481883512,HIPPOC-sex_homogeneous_changing,imputed_UKB_20002_1463_self_reported_ulcerative_colitis
Cluster_CORTEX-sex_homogeneous_changingL2_0,0.00148528163734603,0.00489065473627219,0.00376063915297695,3.29274570781811,2.53193674412931,0.358222319338883,CORTEX-sex_homogeneous_changing,imputed_UKB_20002_1463_self_reported_ulcerative_colitis
Cluster_SKM-GN-sex_homogeneous_changingL2_0,0.0239552409187542,0.0385386136392368,0.022932235161321,1.60877587371979,0.957295117135209,0.524469344190701,SKM-GN-sex_homogeneous_changing,imputed_UKB_20002_1463_self_reported_ulcerative_colitis
Cluster_SKM-VL-sex_homogeneous_changingL2_0,0.0377894634248139,0.0773156666665385,0.0260086182899461,2.04595830846781,0.688250531571929,0.106215115688243,SKM-VL-sex_homogeneous_changing,imputed_UKB_20002_1463_self_reported_ulcerative_colitis
Cluster_HEART-sex_homogeneous_changingL2_0,0.0355732836517194,0.0600246100468478,0.0242555289143278,1.68735083987521,0.6818467800668,0.301041936494221,HEART-sex_homogeneous_changing,imputed_UKB_20002_1463_self_reported_ulcerative_colitis
Cluster_KIDNEY-sex_homogeneous_changingL2_0,0.00995594984129764,0.023808694304154,0.0155604631322292,2.39140360123097,1.56293104929917,0.364218210190043,KIDNEY-sex_homogeneous_changing,imputed_UKB_20002_1463_self_reported_ulcerative_colitis
Cluster_ADRNL-sex_homogeneous_changingL2_0,0.035065496491538,0.032509054559798,0.0216239232128612,0.927095230710424,0.616672381013612,0.905987450940123,ADRNL-sex_homogeneous_changing,imputed_UKB_20002_1463_self_reported_ulcerative_colitis
Cluster_COLON-sex_homogeneous_changingL2_0,0.0318228384782221,0.0708669112975917,0.0300947994549654,2.22691986907734,0.945698149320046,0.183970128451308,COLON-sex_homogeneous_changing,imputed_UKB_20002_1463_self_reported_ulcerative_colitis
Cluster_SPLEEN-sex_homogeneous_changingL2_0,0.0288891807784359,0.0636283846214889,0.0260865819965959,2.20249875236974,0.902987945441084,0.168959169656211,SPLEEN-sex_homogeneous_changing,imputed_UKB_20002_1463_self_reported_ulcerative_colitis
Cluster_BAT-sex_homogeneous_changingL2_0,0.0412790532847723,0.108585809059276,0.0319033817324202,2.63053050926758,0.772870964659194,0.0206371796955353,BAT-sex_homogeneous_changing,imputed_UKB_20002_1463_self_reported_ulcerative_colitis
Cluster_WAT-SC-sex_homogeneous_changingL2_0,0.0103993199980071,0.012576737690772,0.012395796667195,1.20938077616442,1.19198146316975,0.860317047589718,WAT-SC-sex_homogeneous_changing,imputed_UKB_20002_1463_self_reported_ulcerative_colitis
Cluster_LUNG-sex_homogeneous_changingL2_0,0.0200962598045112,0.0615463537767724,0.0255791738459289,3.06257753310676,1.2728325616186,0.0940016597679979,LUNG-sex_homogeneous_changing,imputed_UKB_20002_1463_self_reported_ulcerative_colitis
Cluster_SMLINT-sex_homogeneous_changingL2_0,0.00483681109663406,0.00854264678176132,0.0111815345177685,1.7661733342669,2.3117575390839,0.735971035426562,SMLINT-sex_homogeneous_changing,imputed_UKB_20002_1463_self_reported_ulcerative_colitis
Cluster_LIVER-sex_homogeneous_changingL2_0,0.00698538656660559,0.0217639485489891,0.0104425319662302,3.11563982056971,1.49491110716076,0.144913168151465,LIVER-sex_homogeneous_changing,imputed_UKB_20002_1463_self_reported_ulcerative_colitis
Cluster_BLOOD-sex_homogeneous_changingL2_0,0.0430085827269496,0.149175225364759,0.063582267910484,3.46849898104836,1.47836231466058,0.041680517416726,BLOOD-sex_homogeneous_changing,imputed_UKB_20002_1464_self_reported_rheumatoid_arthritis
Cluster_HIPPOC-sex_homogeneous_changingL2_0,0.00189510127141383,0.0422392520536992,0.0217018148868893,22.2886516361138,11.4515330733216,0.0223754204549436,HIPPOC-sex_homogeneous_changing,imputed_UKB_20002_1464_self_reported_rheumatoid_arthritis
